Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),17:00,10:55,17h 55m,668,11 Seats available,"4.3
711",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
AdDolphin travel house,A/C Sleeper (2+1),19:00,11:45,16h 45m,INR 760,28 Seats available,"3.6
34",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
IntrCity SmartBus,AC Sleeper (2+1),17:00,09:10,16h 10m,INR 682,12 Seats available,"4.3
477",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Zingbus Plus,VE A/C Sleeper (2+1),18:00,13:05,19h 05m,643,26 Seats available,"4.3
375",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
IntrCity SmartBus,AC Sleeper (2+1),19:35,09:50,14h 15m,INR 672,18 Seats available,"4.3
368",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
AdAbhishek Vishal Travels (Samarth),A/C Sleeper (2+1),17:15,10:05,16h 50m,INR 699,26 Seats available,"3.5
137",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
IntrCity SmartBus,AC Sleeper (2+1),16:00,08:20,16h 20m,INR 669,15 Seats available,"4.2
416",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:55,09:35,13h 40m,INR 900,11 Seats available,"4.2
305",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Dolphin Travel House (37),Bharat Benz A/C Sleeper (2+1),13:30,06:30,17h 00m,INR 1010,15 Seats available,"4.2
278",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
IntrCity SmartBus,AC Sleeper (2+1),20:55,10:45,13h 50m,INR 735,22 Seats available,"4.1
416",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Dolphin Travel House (38),Bharat Benz A/C Sleeper (2+1),15:00,08:00,17h 00m,INR 810,31 Seats available,"4.0
267",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),19:00,12:00,17h 00m,569,26 Seats available,"4.2
94",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Mascot Travels(M.Dev),A/C Sleeper (2+1),17:30,10:45,17h 15m,571,24 Seats available,"3.9
266",https://www.redbus.in/bus-tickets/mumbai-to-goa,Mumbai to Goa
Kadamba Transport Corporation Limited (KTCL) - 141293,Volvo AC Seater 2+2,19:45,08:15,12h 30m,INR 800,22 Seats available,"3.9
259",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),21:00,10:15,13h 15m,INR 1199,18 Seats available,"4.4
508",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),21:20,10:15,12h 55m,INR 1199,16 Seats available,"4.4
399",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
AdStreamline tours and travels,A/C Sleeper (2+1),21:00,10:00,13h 00m,INR 1110,23 Seats available,"4.1
441",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Sunrise Tours and Travels,A/C Sleeper (2+1),20:15,08:45,12h 30m,INR 1599,2 Seats available,"4.5
111",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
IntrCity SmartBus,AC Sleeper (2+1),20:30,10:40,14h 10m,INR 814,22 Seats available,"4.1
350",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Streamline tours and travels,A/C Sleeper (2+1),22:00,10:55,12h 55m,INR 1020,23 Seats available,"3.9
365",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
AdJolly Tours and Travels,A/C Sleeper (2+1),21:00,09:00,12h 00m,INR 950,17 Seats available,3.6,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Butterfly Holidays,VE A/C Sleeper (2+1),21:20,10:00,12h 40m,INR 2999,32 Seats available,New,https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Shanta Travels,NON A/C Sleeper (2+1),19:30,08:15,12h 45m,INR 910,17 Seats available,"3.7
336",https://www.redbus.in/bus-tickets/bangalore-to-goa,Bangalore to Goa
Intercity travels,Bharat Benz A/C Sleeper (2+1),18:00,07:15,13h 15m,INR 2499,8 Seats available,"4.6
576",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),17:00,06:40,13h 40m,INR 2836,7 Seats available,"4.6
158",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),18:30,07:10,12h 40m,INR 2599,6 Seats available,"4.4
458",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
AdStreamline tours and travels,A/C Sleeper (2+1),17:00,05:30,12h 30m,INR 2499,13 Seats available,"4.2
13",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),19:00,08:35,13h 35m,INR 3391,9 Seats available,"4.2
410",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),18:00,06:30,12h 30m,INR 2790,13 Seats available,"4.2
393",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Shanta Travels,NON A/C Sleeper (2+1),18:15,07:15,13h 00m,INR 1910,8 Seats available,"4.1
321",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Streamline tours and travels,A/C Sleeper (2+1),19:00,07:30,12h 30m,INR 2600,16 Seats available,"4.0
440",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sea Bird Tourist,A/C Sleeper (2+1),20:30,09:30,13h 00m,INR 2500,16 Seats available,"3.5
279",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
Sunrise Tours and Travels,A/C Sleeper (2+1),18:00,06:35,12h 35m,INR 2299,7 Seats available,"4.4
83",https://www.redbus.in/bus-tickets/goa-to-bangalore,Goa to Bangalore
IntrCity SmartBus,AC Sleeper (2+1),19:30,09:40,14h 10m,INR 3603,3 Seats available,"4.4
400",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Zingbus Plus,VE A/C Sleeper (2+1),19:40,12:50,17h 10m,2049,23 Seats available,"4.3
656",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Rajdhani Travels Corporation,VE A/C Sleeper (2+1),19:30,08:10,12h 40m,INR 2299,1 Seat available,"4.4
286",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:15,12:00,17h 45m,2494,17 Seats available,"4.2
702",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels(M.Dev),A/C Sleeper (2+1),21:02,10:27,13h 25m,INR 2299,3 Seats available,"4.5
110",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,06:15,14h 45m,INR 2999,3 Seats available,"4.2
282",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
IntrCity SmartBus,AC Sleeper (2+1),18:30,09:00,14h 30m,INR 2970,8 Seats available,"4.1
434",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
IntrCity SmartBus,AC Sleeper (2+1),20:00,10:20,14h 20m,INR 3260,10 Seats available,"4.0
297",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Atmaram Travels (Unity),A/C Sleeper (2+1),20:00,11:05,15h 05m,INR 2799,10 Seats available,"4.0
289",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
"National Travels,Goa",A/C Sleeper (2+1),19:30,10:30,15h 00m,INR 2500,7 Seats available,"4.0
250",https://www.redbus.in/bus-tickets/goa-to-mumbai,Goa to Mumbai
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:15,10:00,12h 45m,INR 735,1 Seat available,"3.4
111",https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
SR Tours & Travels,A/C Sleeper (2+1),19:45,05:30,09h 45m,1665,8 Seats available,"3.7
6",https://www.redbus.in/bus-tickets/pandharpur-to-goa,Pandharpur to Goa
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,07:00,12h 00m,INR 735,32 Seats available,"3.5
122",https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
SR Tours & Travels,A/C Sleeper (2+1),19:00,05:20,10h 20m,1080,12 Seats available,"2.1
8",https://www.redbus.in/bus-tickets/goa-to-pandharpur,Goa to Pandharpur
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,20:00,10:00,14h 00m,INR 850,1 Seat available,"3.5
91",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
SR Tours & Travels,A/C Sleeper (2+1),18:00,05:30,11h 30m,1710,8 Seats available,"3.0
4",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
S R Travels,A/C Seater/Sleeper (2+1),18:45,07:00,12h 15m,INR 700,2 Seats available,"2.5
83",https://www.redbus.in/bus-tickets/solapur-to-goa,Solapur to Goa
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),15:30,17:15,01h 45m,INR 200,41 Seats available,"3.9
21",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),18:30,20:00,01h 30m,INR 200,42 Seats available,"3.7
26",https://www.redbus.in/bus-tickets/calangute-goa-to-goa-airport,Calangute (goa) to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,02:30,07h 30m,INR 420,30 Seats available,"3.8
44",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Neeta tours and travels,AC Sleeper (2+1),12:30,19:00,06h 30m,INR 600,16 Seats available,"3.2
171",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Shri Ganesh Travels,A/C Seater (2+2),14:00,20:00,06h 00m,INR 300,32 Seats available,"3.8
14",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),15:40,21:45,06h 05m,INR 650,16 Seats available,"4.6
139",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
IntrCity SmartBus,AC Sleeper (2+1),17:30,23:50,06h 20m,INR 650,5 Seats available,"4.6
46",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Vaibhav Travels,A/C Sleeper (2+1),20:00,06:12,10h 12m,INR 1000,29 Seats available,"3.8
209",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Zingbus Plus,Bharat Benz A/C Sleeper (2+1),18:15,01:25,07h 10m,1928,20 Seats available,"4.4
52",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Hans Travels (I) Private Limited,A/C Sleeper (2+1),12:30,18:50,06h 20m,INR 800,3 Seats available,"3.0
39",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels Goa,A/C Sleeper (2+1),15:00,21:00,06h 00m,INR 2699,8 Seats available,4.0,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Zingbus Plus,VE A/C Sleeper (2+1),19:40,02:35,06h 55m,1692,26 Seats available,"4.9
25",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),A/C Sleeper (2+1),15:30,21:45,06h 15m,INR 2999,3 Seats available,"4.3
22",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Atmaram Travels (Dolphin),A/C Sleeper (2+1),16:30,23:00,06h 30m,INR 2599,1 Seat available,"3.0
6",https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Shubhra Sharma Tourist Services,A/C Sleeper (2+1),17:30,23:55,06h 25m,INR 3000,30 Seats available,3.1,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Giroba Travels (Patil),A/C Sleeper (2+1),17:30,00:30,07h 00m,INR 2500,5 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Giroba Travels,Non AC Seater (2+2),18:00,02:00,08h 00m,INR 1500,37 Seats available,3.4,https://www.redbus.in/bus-tickets/goa-to-kolhapur-maharashtra,Goa to Kolhapur(Maharashtra)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,08:30,13h 30m,INR 850,32 Seats available,"2.9
105",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,04:30,09h 30m,INR 1950,19 Seats available,"3.4
70",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
IntrCity SmartBus,AC Sleeper (2+1),15:40,03:00,11h 20m,INR 2373,6 Seats available,"3.9
18",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
SR Tours & Travels,A/C Sleeper (2+1),19:00,06:50,11h 50m,1080,12 Seats available,"2.7
8",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
S R Travels,A/C Seater/Sleeper (2+1),20:30,07:30,11h 00m,INR 700,22 Seats available,"2.3
99",https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Sharma Travels,AC Sleeper (2+1),15:00,02:00,11h 00m,INR 1333,17 Seats available,3.8,https://www.redbus.in/bus-tickets/goa-to-solapur,Goa to Solapur
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:00,09h 00m,INR 490,30 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:40,09h 40m,INR 1000,29 Seats available,"3.6
285",https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
SR Tours & Travels,A/C Sleeper (2+1),19:00,04:00,09h 00m,899,15 Seats available,2.4,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1950,19 Seats available,3.9,https://www.redbus.in/bus-tickets/goa-to-sangli,Goa to Sangli
Kadamba Transport Corporation Limited (KTCL) - 99710,AC Seater (2+2),16:00,17:30,01h 30m,INR 200,42 Seats available,"4.6
11",https://www.redbus.in/bus-tickets/goa-airport-to-calangute-goa,Goa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,06:05,11h 05m,INR 675,34 Seats available,"3.6
50",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,02:00,07h 00m,INR 1950,19 Seats available,"2.4
5",https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
SR Tours & Travels,A/C Sleeper (2+1),19:00,04:50,09h 50m,1170,15 Seats available,2.4,https://www.redbus.in/bus-tickets/goa-to-sangola,Goa to Sangola (Solapur)
Kadamba Transport Corporation Limited (KTCL) - 61005,Non AC Seater 2+2,21:45,10:00,12h 15m,INR 675,1 Seat available,"2.6
36",https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
SR Tours & Travels,A/C Sleeper (2+1),20:30,05:30,09h 00m,1665,8 Seats available,2.4,https://www.redbus.in/bus-tickets/sangola-to-goa,Sangola (Solapur) to Goa
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,11:25,01h 10m,INR 200,40 Seats available,"4.8
14",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:55,01h 25m,INR 200,47 Seats available,"3.3
5",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,13:10,01h 10m,INR 200,46 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160438,A/C Seater (2+3),13:30,14:40,01h 10m,INR 200,45 Seats available,4.1,https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 160437,A/C Seater (2+3),17:30,18:40,01h 10m,INR 200,46 Seats available,"4.3
13",https://www.redbus.in/bus-tickets/mopa-airport-to-calangute-goa,Mopa Airport to Calangute (goa)
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:00,11:15,01h 15m,INR 200,44 Seats available,"3.6
14",https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),11:45,13:00,01h 15m,INR 200,45 Seats available,"2.3
36",https://www.redbus.in/bus-tickets/calangute-goa-to-mopa-airport,Calangute (goa) to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159647,A/C Seater (2+3),10:30,11:30,01h 00m,INR 200,47 Seats available,"3.3
7",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159019,A/C Seater (2+3),10:44,11:15,00h 31m,INR 150,45 Seats available,3.7,https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 159065,A/C Seater (2+3),12:30,13:00,00h 30m,INR 150,45 Seats available,"3.0
8",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158948,A/C Seater (2+3),14:00,14:30,00h 30m,INR 150,47 Seats available,"3.4
15",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:00,17:00,02h 00m,INR 400,48 Seats available,"4.8
9",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 158967,A/C Seater (2+3),15:55,17:00,01h 05m,INR 200,48 Seats available,"2.5
9",https://www.redbus.in/bus-tickets/goa-to-mopa-airport,Goa to Mopa Airport
Kadamba Transport Corporation Limited (KTCL) - 60996,Non AC Seater 2+2,19:00,04:30,09h 30m,INR 505,34 Seats available,"2.8
16",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Vaibhav Travels,A/C Sleeper (2+1),20:00,05:42,09h 42m,INR 1000,29 Seats available,"3.7
140",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Humsafar Travels,Bharat Benz A/C Sleeper (2+1),19:00,01:30,06h 30m,INR 1950,19 Seats available,"2.6
4",https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
SR Tours & Travels,A/C Sleeper (2+1),19:00,03:50,08h 50m,899,16 Seats available,2.4,https://www.redbus.in/bus-tickets/goa-to-miraj,Goa to Miraj
Kadamba Transport Corporation Limited (KTCL) - 99718,AC Seater (2+2),16:00,17:15,01h 15m,INR 150,41 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 99719,AC Seater (2+2),19:00,20:00,01h 00m,INR 150,42 Seats available,3.7,https://www.redbus.in/bus-tickets/panaji-to-goa-airport,Panaji to Goa Airport
Kadamba Transport Corporation Limited (KTCL) - 159023,A/C Seater (2+3),10:15,10:45,00h 30m,INR 150,39 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,12:30,02h 00m,INR 400,47 Seats available,"4.9
4",https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159664,A/C Seater (2+3),10:30,11:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159657,A/C Seater (2+3),11:15,11:45,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158988,A/C Seater (2+3),11:30,12:00,00h 30m,INR 150,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 159021,A/C Seater (2+3),12:00,12:30,00h 30m,INR 200,46 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,14:30,02h 00m,INR 400,46 Seats available,4.9,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
Kadamba Transport Corporation Limited (KTCL) - 158996,A/C Seater (2+3),12:30,13:25,00h 55m,INR 200,47 Seats available,3.7,https://www.redbus.in/bus-tickets/mopa-airport-to-goa,Mopa Airport to Goa
