Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
NETWORK TRAVELS,NON A/C Seater (2+1),18:00,04:00,10h 00m,600,5 Seats available,"4.4
59",https://www.redbus.in/bus-tickets/haflong-to-guwahati,Haflong to Guwahati
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),19:45,03:00,07h 15m,INR 520,50 Seats available,"2.6
12",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,500,23 Seats available,3.5,https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
Neha Travels,NON A/C Seater (2+2),22:10,03:30,05h 20m,INR 650,35 Seats available,"1.9
5",https://www.redbus.in/bus-tickets/tezpur-to-moran,Tezpur to Moran
SANJEEBANI TRAVELS,Non A/C Seater / Sleeper (2+1),20:15,03:00,06h 45m,500,37 Seats available,3.5,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),20:45,04:00,07h 15m,INR 550,22 Seats available,"2.7
38",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),20:45,04:30,07h 45m,INR 520,47 Seats available,"2.6
9",https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Neha Travels,Non AC Seater (2+1),18:00,03:15,09h 15m,INR 650,34 Seats available,2.4,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Neha Travels,NON A/C Seater (2+2),18:30,05:00,10h 30m,INR 650,35 Seats available,2.4,https://www.redbus.in/bus-tickets/moran-to-tezpur,Moran to Tezpur
Aniruddha Travels,NON A/C Seater/ Sleeper (2+1),23:15,04:00,04h 45m,INR 550,47 Seats available,"3.1
5",https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
PIHU TRANSPORT,Bharat Benz NON A/C Seater / Sleeper (2+1),23:30,04:00,04h 30m,INR 500,34 Seats available,2.7,https://www.redbus.in/bus-tickets/bokakhat-to-dibrugarh,Bokakhat to Dibrugarh
Drishti Travels,NON A/C Seater (2+1),18:30,02:30,08h 00m,450,10 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Drishti Travels,NON A/C Seater (2+1),18:30,03:00,08h 30m,450,10 Seats available,4.3,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
GURUNANAK TRAVELS,NON A/C Seater (2+1),18:30,03:00,08h 30m,INR 600,32 Seats available,3.7,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON AC Seater/ Sleeper (2+1),19:45,05:00,09h 15m,500,29 Seats available,"3.5
13",https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
MAHARATHI TRANSPORT,NON A/C Seater (2+1),20:20,03:00,06h 40m,495,34 Seats available,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON AC Seater/ Sleeper (2+1),20:30,04:30,08h 00m,500,34 Seats available,"4.5
8",https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
PARIJAT TRAVELS(UNDER ASTC),NON A/C Seater (2+1),20:56,03:00,06h 04m,425,14 Seats available,3.9,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Yatra Travels,NON A/C Seater (2+1),20:40,03:00,06h 20m,540,6 Seats available,3.8,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
DESTINY TRAVELS,NON A/C Seater (2+1),20:20,01:30,05h 10m,447,1 Seat available,"2.0
5",https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
DONYI POLO EXPRESS,Non AC Seater (2+1),20:55,03:45,06h 50m,550,21 Seats available,New,https://www.redbus.in/bus-tickets/north-lakhimpur-to-nagaon,North Lakhimpur to Nagaon (Assam)
Assam State Transport Corporation (ASTC) - 152993,A/C Seater (2+1),20:00,05:30,09h 30m,INR 448,24 Seats available,"3.1
22",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
RATNAGIRI TRANSPORT,Bharat Benz A/C Seater (2+1),14:10,20:55,06h 45m,555,4 Seats available,"4.3
254",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),21:00,04:00,07h 00m,INR 600,18 Seats available,"4.1
270",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
NAMBOR TRANSPORT,Bharat Benz A/C Seater (2+1),14:00,20:45,06h 45m,INR 600,11 Seats available,"4.1
245",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
RATNAGIRI TRANSPORT,Bharat Benz A/C Seater /Sleeper (2+1),21:31,04:30,06h 59m,INR 600,8 Seats available,"3.9
82",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
NAMBOR TRANSPORT,NON A/C Seater Push Back (2+1),20:30,03:15,06h 45m,INR 500,17 Seats available,"3.4
98",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
ZAMZAM TRAVELS,NON A/C Seater (2+1),13:05,20:30,07h 25m,INR 480,34 Seats available,"3.5
7",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
RATNAGIRI TRANSPORT,NON A/C Seater Push Back (2+1),21:00,05:00,08h 00m,INR 500,29 Seats available,4.1,https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
ZAMZAM TRAVELS,A/C Seater (2+1),20:15,04:00,07h 45m,INR 560,35 Seats available,"3.9
11",https://www.redbus.in/bus-tickets/guwahati-to-golaghat,Guwahati to Golaghat
Air Bus Travels,NON AC Seater / Sleeper 2+1,19:40,05:00,09h 20m,INR 600,24 Seats available,"2.9
45",https://www.redbus.in/bus-tickets/dibrugarh-to-biswanath-charali,Dibrugarh to Biswanath Charali
